Job Code,Job Code Desc,Standard Labour Hrs,Billing Hrs,Type,Parent Product Line,Status,Aggregate,Job Code Type
293020,CLUTCH HOSE- RENEW,0.6,,Labour,ScPass-Winger,Active,Drive controls,Minor
293020,"CLUTCH HOSE, RENEW",0.6,0.6,Labour,Sierra,Active,,
293020,CLUTCH HOSE- RENEW,0.6,0.6,Labour,Spacio,Active,Drive controls,Minor
293020,CLUTCH HOSE- RENEW,0.6,0.6,Labour,Sumo,Active,Drive controls,Minor
293020,CLUTCH HOSE- RENEW,0.6,0.6,Labour,Sumo Grande,Active,Drive controls,Minor
293020,CLUTCH HOSE- RENEW,0.6,0.6,Labour,Xenon XT,Active,Drive controls,Minor
293030,PIPE LINE FOR CLUTCH- RENEW,0.5,0.5,Labour,Aria,Active,0,0
293030,"LINE FOR CLUTCH, RENEW",0.5,0.5,Labour,Estate,Active,,
293030,PIPE LINE FOR CLUTCH- RENEW,0.45,0.45,Labour,Grande Punto,Active,,
293030,PIPE LINE FOR CLUTCH- RENEW,0.5,0.5,Labour,Safari,Active,Drive controls,Minor
293030,PIPE LINE FOR CLUTCH- RENEW,0.5,,Labour,ScPass-Winger,Active,Drive controls,Minor
293030,"LINE FOR CLUTCH, RENEW",0.5,0.5,Labour,Sierra,Active,,
293030,PIPE LINE FOR CLUTCH- RENEW,0.5,0.4,Labour,Spacio,Active,Drive controls,Minor
293030,PIPE LINE FOR CLUTCH- RENEW,0.5,0.4,Labour,Sumo,Active,Drive controls,Minor
293030,PIPE LINE FOR CLUTCH- RENEW,0.5,0.5,Labour,Sumo Grande,Active,Drive controls,Minor
293030,PIPE LINE FOR CLUTCH- RENEW,0.5,0.5,Labour,Xenon XT,Active,Drive controls,Minor
293040,ENGINE STOP CABLE REPLACEMENT FOR 4SP ENGINE,1,1,Labour,Spacio,Active,Drive controls,Minor
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Adventure,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Aria,Active,0,0
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Estate,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Fiat500,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.2,0.2,Labour,Grande Punto,Active,,
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Indica,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Indigo,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Indigo Manza,Active,,
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Linea,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Marina,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Nano,Active,,
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Palio,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Palio Stile,Active,Engine,Major
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Petra,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Safari,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,,Labour,ScPass-Winger,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Siena,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Sierra,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Spacio,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Sumo,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Sumo Grande,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Uno,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.5,0.5,Labour,Venture,Active,Controls,Minor Repair
301000,ACCELERATOR PEDAL RENEW,0.4,0.4,Labour,Week End,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,,Labour,Winger_Platinum,Active,Pedal/cables General,Minor
301000,ACCELERATOR PEDAL RENEW,0.3,0.3,Labour,Xenon XT,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,0.2,0.2,Labour,Adventure,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,1.2,1.2,Labour,Aria,Active,0,0
301010,ACCELERATOR CABLE REMOVE & REFIT ACCORDING TO,1.4,1.4,Labour,Estate,Active,,
301010,R/R ACCELERATOR CABLE,0.2,0.2,Labour,Fiat500,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,0.2,0.3,Labour,Indica,Active,Pedal/cables General,Minor
301010,R & R ACCELERATOR CABLE,0.2,0.3,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
301010,R/R ACCELERATOR CABLE,0.2,0.3,Labour,Indigo,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,0.2,0.3,Labour,Indigo Manza,Active,,
301010,R/R ACCELERATOR CABLE,0.2,0.2,Labour,Linea,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,0.2,0.3,Labour,Marina,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,0.25,0.3,Labour,Nano,Active,,
301010,R/R ACCELERATOR CABLE,0.2,0.2,Labour,Palio,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,0.2,0.2,Labour,Palio Stile,Active,Engine,Major
301010,R/R ACCELERATOR CABLE,0.2,0.2,Labour,Petra,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,1.4,1.2,Labour,Safari,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,1.4,,Labour,ScPass-Winger,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,0.2,0.2,Labour,Siena,Active,Pedal/cables General,Minor
301010,ACCELERATOR CABLE REMOVE & REFIT ACCORDING TO,1.4,1.4,Labour,Sierra,Active,,
301010,R/R ACCELERATOR CABLE,1.4,1,Labour,Spacio,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,1.4,1,Labour,Sumo,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,1.4,1.2,Labour,Sumo Grande,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,0.2,0.2,Labour,Uno,Active,Pedal/cables General,Minor
301010,ACCELERATOR CABLE REMOVE & REFIT,1.5,1.5,Labour,Venture,Active,Controls,Minor Repair
301010,R/R ACCELERATOR CABLE,0.2,0.2,Labour,Week End,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,1.4,,Labour,Winger_Platinum,Active,Pedal/cables General,Minor
301010,R/R ACCELERATOR CABLE,1.4,1.2,Labour,Xenon XT,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Adventure,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Aria,Active,0,0
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Estate,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Fiat500,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Indica,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Indigo,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Indigo Manza,Active,,
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Linea,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Marina,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Nano,Active,,
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Palio,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Palio Stile,Active,Engine,Major
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Petra,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Safari,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,,Labour,ScPass-Winger,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Siena,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Sierra,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Spacio,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Sumo,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Sumo Grande,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Uno,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.25,0.25,Labour,Venture,Active,Controls,Minor Repair
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Week End,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,,Labour,Winger_Platinum,Active,Pedal/cables General,Minor
301020,ADJUST ACCELERATOR CONTROL,0.1,0.1,Labour,Xenon XT,Active,Pedal/cables General,
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Adventure,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Fiat500,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Indica,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Indigo,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Indigo Manza,Active,,
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Linea,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Marina,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Palio,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Palio Stile,Active,Engine,Major
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Petra,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Siena,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Uno,Active,Pedal/cables General,Minor
301045,CLUTCH PEDAL HEIGHT SETTING (PAID),0.2,0.2,Labour,Week End,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Adventure,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.6,0.6,Labour,Aria,Active,0,0
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Fiat500,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.65,0.65,Labour,Grande Punto,Active,,
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Indica,Active,Pedal/cables General,Minor
301050,R & R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Indigo,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Indigo Manza,Active,,
301050,R/R CLUTCH / BRAKE PEDAL,0.65,0.65,Labour,Linea,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Marina,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.25,0.3,Labour,Nano,Active,,
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Palio,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Palio Stile,Active,Engine,Major
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Petra,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.6,0.6,Labour,Safari,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.6,,Labour,ScPass-Winger,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Siena,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.6,0.6,Labour,Spacio,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.6,0.6,Labour,Sumo,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.6,0.6,Labour,Sumo Grande,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Uno,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.4,0.4,Labour,Week End,Active,Pedal/cables General,Minor
301050,R/R CLUTCH / BRAKE PEDAL,0.6,0.6,Labour,Xenon XT,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Adventure,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Fiat500,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Indica,Active,Pedal/cables General,Minor
301060,R & R CLUTCH CABLE,0.5,0.5,Labour,Indica Vista,Active,Engine and Accessories,Major Repair
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Indigo,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Indigo Manza,Active,,
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Linea,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Marina,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.25,0.3,Labour,Nano,Active,,
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Palio,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Palio Stile,Active,Engine,Major
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Petra,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.6,0.6,Labour,Safari,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.6,,Labour,ScPass-Winger,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Siena,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.6,0.6,Labour,Spacio,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.6,0.6,Labour,Sumo,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.6,0.6,Labour,Sumo Grande,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Uno,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.4,0.4,Labour,Week End,Active,Pedal/cables General,Minor
301060,R/R CLUTCH CABLE,0.6,,Labour,,Active,Pedal/cables General,0
302040,R/R BRAKE PEDAL,0.4,0.4,Labour,Adventure,Active,,
302040,R/R BRAKE PEDAL,0.4,0.4,Labour,Fiat500,Active,,
302040,R/R BRAKE PEDAL,0.35,0.35,Labour,Grande Punto,Active,,
302040,R/R BRAKE PEDAL,0.4,0.4,Labour,Indigo Manza,Active,,
302040,R/R BRAKE PEDAL,0.4,0.4,Labour,Linea,Active,0,0
302040,R/R BRAKE PEDAL,0.4,0.4,Labour,Palio,Active,,
302040,R/R BRAKE PEDAL,0.4,0.4,Labour,Palio Stile,Active,Engine,Major
310001,REMOVAL AND REINSTALLATION OF ONE CROSS MEMBER,1,,Labour,ScPass-Winger,Active,Chassis Frame,Minor Repair
310001,REMOVAL AND REINSTALLATION OF ONE CROSS MEMBER,1,1,Labour,Venture,Active,Chassis Frame,Minor Repair
310001,REMOVAL AND REINSTALLATION OF ONE CROSS MEMBER,1,,Labour,Winger_Platinum,Active,Chassis Frame,0
311000,CHASSIS FRAME REPLACEMENT,37.2,37.2,Labour,Aria,Active,0,0
311000,CHASSIS FRAME REPLACEMENT,1.35,1.35,Labour,Grande Punto,Active,,
311000,CHASSIS FRAME REPLACEMENT,55,37.2,Labour,Safari,Active,Chassis Shock abs,Others
311000,CHASSIS FRAME REPLACEMENT,50,,Labour,ScPass-Winger,Active,Chassis Shock abs,Others
311000,CHASSIS FRAME REPLACEMENT,50,33,Labour,Spacio,Active,Chassis Shock abs,Others
311000,CHASSIS FRAME REPLACEMENT,50,33,Labour,Sumo,Active,Chassis Shock abs,Others
311000,CHASSIS FRAME REPLACEMENT,55,35.2,Labour,Sumo Grande,Active,Chassis Shock abs,Others
311000,CHASSIS FRAME REPLACEMENT,50,50,Labour,Venture,Active,Chassis Frame,Major Repair
311000,CHASSIS FRAME REPLACEMENT,50,,Labour,Winger_Platinum,Active,Chassis Shock abs,Others
311000,CHASSIS FRAME REPLACEMENT,55,37.2,Labour,Xenon XT,Active,Chassis Shock abs,Others
311010,CHASSIS FRAME REPLACEMENT,55,55,Labour,Sumo Grande,Active,,
320009,REPLACEMENT OF  REAR SHOCK ABSORBER - 1 NO.,1,,Labour,ScPass-Winger,Active,Suspension,Minor Repair
320009,REPLACEMENT OF  REAR SHOCK ABSORBER - 1 NO.,1,1,Labour,Venture,Active,Suspension,Minor Repair
320009,REPLACEMENT OF  REAR SHOCK ABSORBER - 1 NO.,1,,Labour,Winger_Platinum,Active,Suspension,0
320011,FRONT ANTI ROLL BAR REPLACEMENT,1,,Labour,ScPass-Winger,Active,Suspension,Minor Repair
320011,FRONT ANTI ROLL BAR REPLACEMENT,1,1,Labour,Venture,Active,Suspension,Minor Repair
320011,FRONT ANTI ROLL BAR REPLACEMENT,1,,Labour,Winger_Platinum,Active,Suspension,0
320012,REAR ANTI ROLL BAR REPLACEMENT,1,,Labour,ScPass-Winger,Active,Suspension,Minor Repair
320012,REAR ANTI ROLL BAR REPLACEMENT,1,1,Labour,Venture,Active,Suspension,Minor Repair
320012,REAR ANTI ROLL BAR REPLACEMENT,1,,Labour,Winger_Platinum,Active,Suspension,0
320022,REMOVAL AND INSTALLATION OF BUSH OF LOWER WISHBONE.,1,,Labour,ScPass-Winger,Active,Suspension,Minor Repair
320022,REMOVAL AND INSTALLATION OF BUSH OF LOWER WISHBONE.,1,1,Labour,Venture,Active,Suspension,Minor Repair
320022,REMOVAL AND INSTALLATION OF BUSH OF LOWER WISHBONE.,1,,Labour,Winger_Platinum,Active,Suspension,0
321000,FRONT SHOCKABSORBER REMOVE & INSTALL (EACH SIDE),1,1,Labour,Aria,Active,0,0
321000,SHOCKABSORBERS REMOVE & INSTALL- FRONT LEFT,0.8,0.8,Labour,Estate,Active,,
321000,FRONT SHOCKABSORBER REMOVE & INSTALL (EACH SIDE),0.95,0.95,Labour,Grande Punto,Active,,
321000,FRONT SHOCKABSORBER REMOVE & INSTALL (EACH SIDE),0.8,1,Labour,Safari,Active,Suspension,Minor
321000,FRONT SHOCKABSORBER REMOVE & INSTALL (EACH SIDE),0.8,,Labour,ScPass-Winger,Active,Suspension,Minor
321000,SHOCKABSORBERS REMOVE & INSTALL- FRONT LEFT,0.8,0.8,Labour,Sierra,Active,,
321000,FRONT SHOCKABSORBER REMOVE & INSTALL (EACH SIDE),0.8,1,Labour,Spacio,Active,Suspension,Minor
321000,FRONT SHOCKABSORBER REMOVE & INSTALL (EACH SIDE),0.8,1,Labour,Sumo,Active,Suspension,Minor
321000,FRONT SHOCKABSORBER REMOVE & INSTALL (EACH SIDE),0.8,1,Labour,Sumo Grande,Active,Suspension,Minor
321000,FRONT SHOCKABSORBER REMOVE & INSTALL (EACH SIDE),0.8,,Labour,Venture,Active,Suspension,Minor
321000,FRONT SHOCKABSORBER REMOVE & INSTALL (EACH SIDE),0.8,1,Labour,Xenon XT,Active,Suspension,Minor
321010,SHOCKABSORBERS REMOVE & INSTALL- FRONT RIGHT,0.95,0.95,Labour,Grande Punto,Active,,
321010,SHOCKABSORBERS REMOVE & INSTALL- FRONT RIGHT,0.95,0.95,Labour,Linea,Active,,
321010,SHOCKABSORBERS REMOVE & INSTALL- FRONT RIGHT,0.8,,Labour,ScPass-Winger,Active,0,0
321010,SHOCKABSORBERS REMOVE & INSTALL- FRONT RIGHT,0.8,0.8,Labour,Sumo Grande,Active,,
321010,SHOCKABSORBERS REMOVE & INSTALL- FRONT RIGHT,0.8,,Labour,Venture,Active,0,0
321020,REAR SHOCKABSORBERS REMOVE & INSTALL(EACH SIDE),0.8,0.8,Labour,Aria,Active,0,0
321020,SHOCKABSORBERS REMOVE & INSTALL- BOTH REAR,1,1,Labour,Estate,Active,,
321020,REAR SHOCKABSORBERS REMOVE & INSTALL(EACH SIDE),0.65,0.65,Labour,Grande Punto,Active,,
321020,REAR SHOCKABSORBERS REMOVE & INSTALL(EACH SIDE,0.35,0.35,Labour,Linea,Active,Suspension,
321020,REAR SHOCKABSORBERS REMOVE & INSTALL(EACH SIDE),0.5,0.8,Labour,Safari,Active,Suspension,Minor
321020,REAR SHOCKABSORBERS REMOVE & INSTALL(EACH SIDE),0.5,,Labour,ScPass-Winger,Active,Suspension,Minor
321020,SHOCKABSORBERS REMOVE & INSTALL- BOTH REAR,1,1,Labour,Sierra,Active,,
321020,REAR SHOCKABSORBERS REMOVE & INSTALL(EACH SIDE),0.5,0.6,Labour,Spacio,Active,Suspension,Minor
321020,REAR SHOCKABSORBERS REMOVE & INSTALL(EACH SIDE),0.5,0.6,Labour,Sumo,Active,Suspension,Minor
321020,REAR SHOCKABSORBERS REMOVE & INSTALL(EACH SIDE),0.5,0.6,Labour,Sumo Grande,Active,Suspension,Minor
321020,REAR SHOCKABSORBERS REMOVE & INSTALL(EACH SIDE),0.5,0.8,Labour,Xenon XT,Active,Suspension,Minor
321070,R/R FRONT WHEEL KNUCKLE,0.9,0.9,Labour,Nano,Active,,
322000,"RUBBER MOUNTS FOR TORSION BAR,RENEW",1.3,1.3,Labour,Estate,Active,,
322000,RUBBER MOUNTS FOR TORSION BAR-RENEW,1.65,1.65,Labour,Grande Punto,Active,,
322000,RUBBER MOUNTS FOR TORSION BAR-RENEW,1.3,1.3,Labour,Safari,Active,Suspension,Minor
322000,RUBBER MOUNTS FOR TORSION BAR-RENEW,1.3,,Labour,ScPass-Winger,Active,Suspension,Minor
322000,"RUBBER MOUNTS FOR TORSION BAR,RENEW",1.3,1.3,Labour,Sierra,Active,,
322000,RUBBER MOUNTS FOR TORSION BAR-RENEW,1.3,1.2,Labour,Spacio,Active,Suspension,Minor
322000,RUBBER MOUNTS FOR TORSION BAR-RENEW,1.3,1.2,Labour,Sumo,Active,Suspension,Minor
322000,RUBBER MOUNTS FOR TORSION BAR-RENEW,1.3,1.2,Labour,Sumo Grande,Active,Suspension,Minor
322000,RUBBER MOUNTS FOR TORSION BAR-RENEW,1.3,1.3,Labour,Xenon XT,Active,Suspension,Minor
322000,RUBBER MOUNTS FOR TORSION BAR-RENEW,1.3,,Labour,,Active,Suspension,0
322010,REAR ANTI ROLL BAR MOUNTS RENEW,0.4,0.4,Labour,Aria,Active,0,0
322010,"REAR ANTI ROLL BAR MOUNTS,TIGHTEN",0.4,0.4,Labour,Estate,Active,,
322010,REAR ANTI ROLL BAR MOUNTS RENEW,0.4,0.4,Labour,Safari,Active,Suspension,Minor
322010,REAR ANTI ROLL BAR MOUNTS RENEW,0.4,,Labour,ScPass-Winger,Active,Suspension,Minor
322010,"REAR ANTI ROLL BAR MOUNTS,TIGHTEN",0.4,0.4,Labour,Sierra,Active,,
322010,REAR ANTI ROLL BAR MOUNTS RENEW,0.4,0.4,Labour,Spacio,Active,Suspension,Minor
322010,REAR ANTI ROLL BAR MOUNTS RENEW,0.4,0.4,Labour,Sumo,Active,Suspension,Minor
322010,REAR ANTI ROLL BAR MOUNTS RENEW,0.4,0.4,Labour,Sumo Grande,Active,Suspension,Minor
322010,REAR ANTI ROLL BAR MOUNTS RENEW,0.4,0.4,Labour,Xenon XT,Active,Suspension,Minor
322020,REAR ANTI ROLL BAR REMOVE AND INSTALL,0.8,0.8,Labour,Aria,Active,0,0
322020,REAR ANTI ROLL BAR REMOVE AND INSTALL,0.8,0.8,Labour,Estate,Active,Suspension,Minor
322020,REAR ANTI ROLL BAR REMOVE AND INSTALL,0.8,0.8,Labour,Safari,Active,Suspension,Minor
322020,REAR ANTI ROLL BAR REMOVE AND INSTALL,0.8,,Labour,ScPass-Winger,Active,Suspension,Minor
322020,REAR ANTI ROLL BAR REMOVE AND INSTALL,0.8,0.8,Labour,Sierra,Active,Suspension,Minor
322020,REAR ANTI ROLL BAR REMOVE AND INSTALL,0.8,0.8,Labour,Spacio,Active,Suspension,Minor
322020,REAR ANTI ROLL BAR REMOVE AND INSTALL,0.8,0.8,Labour,Sumo,Active,Suspension,Minor
322020,REAR ANTI ROLL BAR REMOVE AND INSTALL,0.8,0.8,Labour,Sumo Grande,Active,Suspension,Minor
322020,REAR ANTI ROLL BAR REMOVE AND INSTALL,0.8,0.8,Labour,Xenon XT,Active,Suspension,Minor
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,0.9,1,Labour,Adventure,Active,Suspension,Minor
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,2,2,Labour,Aria,Active,0,0
322030,"FRONT TORSION BAR, REMOVE & INSTALL",3.5,3.5,Labour,Estate,Active,,
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,0.6,0.6,Labour,Fiat500,Active,Suspension,Minor
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,1.65,1.65,Labour,Grande Punto,Active,,
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,0.6,0.7,Labour,Indica,Active,Suspension,Minor
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,0.9,0.8,Labour,Indica Vista,Active,Suspension,Minor
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,0.9,0.7,Labour,Indigo,Active,Suspension,Minor
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,0.9,0.7,Labour,Indigo Manza,Active,,
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,1.65,1.65,Labour,Linea,Active,Suspension,Minor
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,0.9,0.7,Labour,Marina,Active,Suspension,Minor
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,0.6,0.6,Labour,Palio,Active,Suspension,Minor
322030,FRONT ANTI ROLL TORSION BAR- REMOVE & INSTALL,0.6,0.6,Labour,Palio Stile,Active,Suspension,Minor
